id,propertyid,location,subdivision,bldg_description,year_built,sq_ft,lon,lat
23220,152896,1700 N INDIANA AVE,COLLEGE ADDITION,Duplex One Story,1930,1686,-97.541079,35.486108
23232,152791,1629 NW 11TH ST,WEST VIEW HEIGHTS,Duplex One Story,1910,1342,-97.538081,35.4812
23236,156529,2849 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1936,1494,-97.564917,35.486069
23241,156530,2845 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1928,1716,-97.564752,35.486073
23249,151196,521 NW 22ND ST,UNIVERSITY ADDITION,Duplex One Story,1929,1971,-97.522066,35.492479
23253,156533,2835 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1928,1772,-97.564339,35.486127
23254,151197,527 NW 22ND ST,UNIVERSITY ADDITION,Duplex One Story,1929,2058,-97.522319,35.492577
23258,152904,1706 NW 15TH ST,COLLEGE ADDITION,Duplex One Story,1935,1120,-97.539365,35.484825
23268,151199,630 NW 23RD ST,UNIVERSITY ADDITION,Duplex One Story,1910,1545,-97.523944,35.492979
23276,156537,2815 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1926,1770,-97.563566,35.486082
23309,152916,1714 NW 15TH ST,COLLEGE ADDITION,Duplex One Story,1925,1064,-97.539696,35.484629
23380,152930,1715 NW 14TH ST,COLLEGE ADDITION,Duplex One Story,2015,2115,-97.53971,35.484243
23381,156558,2701 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1930,1645,-97.559614,35.486093
23381,156558,2701 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1930,1295,-97.559614,35.486093
23404,152935,1709 NW 13TH ST,COLLEGE ADDITION,Duplex One Story,1930,1322,-97.53941,35.483174
23407,152827,1504 NW 16TH ST,UNIVERSITY VIEW ADD,Duplex One Story,1928,1716,-97.535712,35.485764
23408,156563,2723 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1921,1736,-97.560561,35.48612
23413,152828,1508 NW 16TH ST,UNIVERSITY VIEW ADD,Duplex One Story,1928,1716,-97.535877,35.485784
23424,152939,1718 NW 14TH ST,COLLEGE ADDITION,Duplex One Story,1912,1088,-97.539876,35.483694
23438,156569,2745 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1930,1558,-97.561577,35.486129
23501,152953,1800 NW 14TH ST,COLLEGE ADDITION,Duplex One Story,1930,2006,-97.541243,35.483798
23506,152954,1804 NW 14TH ST,COLLEGE ADDITION,Duplex One Story,1930,1862,-97.541414,35.483806
23510,152955,1413 N INDIANA AVE,COLLEGE ADDITION,Duplex One Story,1930,1591,-97.541274,35.483596
23544,153937,1736 NW 17TH ST,GATEWOOD ADDITION,Duplex One Story,1928,3330,-97.539957,35.486813
23548,152855,1518 NW 15TH ST,UNIVERSITY VIEW ADD,Duplex One Story,1925,1750,-97.536097,35.484534
23564,156596,2527 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1929,2580,-97.557924,35.486117
23569,152858,1520 NW 15TH ST,UNIVERSITY VIEW ADD,Duplex One Story,1925,1185,-97.536252,35.484551
23575,156598,2537 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1928,1753,-97.558282,35.486129
23585,156599,2543 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1930,1690,-97.558527,35.486158
23586,156600,2547 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1926,1474,-97.558682,35.486103
23595,153947,1710 NW 18TH ST,GATEWOOD ADDITION,Duplex One Story,1927,1877,-97.538935,35.487818
23598,156602,2555 NW 16TH ST,CRESTWOOD ADDITION,Duplex One Story,1929,1520,-97.559048,35.486096
23604,153948,1714 NW 18TH ST,GATEWOOD ADDITION,Duplex One Story,1927,1795,-97.53911,35.487807
23609,153949,1716 NW 18TH ST,GATEWOOD ADDITION,Duplex One Story,1926,2284,-97.539216,35.487775
23610,153950,1812 N GATEWOOD AVE,GATEWOOD ADDITION,Duplex One Story,1925,1945,-97.539608,35.487547
23610,153950,1812 N GATEWOOD AVE,GATEWOOD ADDITION,Duplex One Story,1925,1945,-97.539608,35.487547
23647,156612,2802 NW 19TH ST,JONES PARK ADDITION,Duplex One Story,1935,1574,-97.563021,35.488758
23648,152981,1818 NW 13TH ST,COLLEGE ADDITION,Duplex One Story,1926,1780,-97.541978,35.482838
23654,156613,1913 N ROSS AVE,JONES PARK ADDITION,Duplex One Story,1935,1554,-97.562899,35.488506
23663,153961,1710 NW 17TH ST,GATEWOOD ADDITION,Duplex One Story,1924,1860,-97.538975,35.486771
23670,153962,1714 NW 17TH ST,GATEWOOD ADDITION,Duplex One Story,1924,1787,-97.539146,35.486785
23686,152989,1322 N KENTUCKY AVE,COLLEGE ADDITION,Duplex One Story,1931,1320,-97.543119,35.482664
23701,156623,2828 NW 17TH ST,ELLIS PLACE ADDITION,Duplex One Story,1928,1439,-97.564089,35.486683
23710,159131,1902 NW 8TH ST,BELL VERN ADDITION,Duplex One Story,1912,1020,-97.5437,35.476547
23710,159131,1902 NW 8TH ST,BELL VERN ADDITION,Duplex One Story,1912,944,-97.5437,35.476547
23729,152997,1312 N GATEWOOD AVE,COLLEGE ADDITION,Duplex One Story,1960,1224,-97.53971,35.482602
23763,159142,1917 NW 7TH ST,BELL VERN ADDITION,Duplex One Story,1915,1656,-97.54418,35.475996
23795,159148,1904 NW 9TH ST,BELL VERN ADDITION,Duplex One Story,1920,1955,-97.543668,35.477514
23812,159152,1920 NW 9TH ST,BELL VERN ADDITION,Duplex One Story,1984,848,-97.544323,35.477554
23825,159154,1928 NW 9TH ST,BELL VERN ADDITION,Duplex One Story,1915,1344,-97.544686,35.477544
23841,159157,1942 NW 9TH ST,BELL VERN ADDITION,Duplex One Story,1915,988,-97.545223,35.477578
23881,151330,528 NW 21ST ST,UNIVERSITY ADDITION,Duplex One Story,1919,1484,-97.522431,35.490952
23892,154006,1901 NW 16TH ST,GATEWOOD ADDITION,Duplex One Story,1926,1912,-97.543523,35.486314
23920,159173,907 N KENTUCKY AVE,BELL VERN ADDITION,Duplex One Story,1920,1385,-97.543519,35.47721
23935,151342,525 NW 20TH ST,UNIVERSITY ADDITION,Duplex One Story,1920,1437,-97.522235,35.490365
23965,153045,1809 NW 12TH ST,CLASSENS CREAM RIDGE,Duplex One Story,1925,1779,-97.541678,35.481907
23970,151348,601 NW 20TH ST,UNIVERSITY ADDITION,Duplex One Story,1920,1789,-97.522793,35.490381
23995,159190,1939 NW 9TH ST,BELL VERN ADDITION,Duplex One Story,1915,1005,-97.545286,35.477934
24033,156727,2431 SHERIDAN AVE,GARDEN ADDITION,Duplex One Story,2008,1628,-97.555177,35.466652
24067,151366,715 NW 20TH ST,UNIVERSITY ADDITION,Duplex One Story,1914,1498,-97.524836,35.490438
24081,153068,1844 NW 12TH ST,CLASSENS CREAM RIDGE,Duplex One Story,1961,1440,-97.543137,35.481466
24104,156743,2451 W SHERIDAN AVE,GARDEN ADDITION,Duplex One Story,2008,1628,-97.556048,35.466612
24164,153084,1740 NW 12TH ST,CLASSENS CREAM RIDGE,Duplex One Story,1930,1896,-97.540853,35.481468
24233,159242,1628 NW 4TH ST,BELL VERN SECOND ADD,Duplex One Story,1920,1008,-97.542541,35.471757
24240,154076,2010 NW 17TH ST,MCKINLEY PLACE ADD,Duplex One Story,1926,1774,-97.546176,35.486919
24242,153099,1716 NW 12TH ST,CLASSENS CREAM RIDGE,Duplex One Story,1935,1064,-97.539829,35.481481
24245,153100,1720 NW 12TH ST,CLASSENS CREAM RIDGE,Duplex One Story,1930,1102,-97.54006,35.481373
24275,156782,2336 W SHERIDAN AVE,GARDEN ADDITION,Duplex One Story,2008,1912,-97.553033,35.466303
24291,159259,1709 NW 4TH ST,BELL VERN SECOND ADD,Duplex One Story,1915,1005,-97.543878,35.472031
24291,159259,1709 NW 4TH ST,BELL VERN SECOND ADD,Duplex One Story,1915,978,-97.543878,35.472031
24338,153118,1704 NW 11TH ST,CLASSENS CREAM RIDGE,Duplex One Story,1937,1232,-97.539275,35.480495
24435,153139,1840 NW 11TH ST,CLASSENS CREAM RIDGE,Duplex One Story,1927,1562,-97.543167,35.480534
24441,153141,1136 N KENTUCKY AVE,CLASSENS CREAM RIDGE,Duplex One Story,1935,1391,-97.543177,35.480114
24462,153145,1829 W PARK PL,CLASSENS CREAM RIDGE,Duplex One Story,1925,1629,-97.54245,35.479892
24491,153150,1809 W PARK PL,CLASSENS CREAM RIDGE,Duplex One Story,1910,1321,-97.541669,35.479958
24498,153152,1801 W PARK PL,CLASSENS CREAM RIDGE,Duplex One Story,1930,1740,-97.541311,35.479959
24502,156826,2419 NW 3RD ST,WEST LAWN GARDEN ADD,Duplex One Story,2008,2223,-97.554627,35.471122
24517,156829,2433 NW 3RD ST,WEST LAWN GARDEN ADD,Duplex One Story,2008,2223,-97.555203,35.471103
24729,157585,1113 NW 9TH ST,HUNTERS ADDITION,Duplex One Story,1908,1874,-97.530701,35.477912
24734,157586,1119 NW 9TH ST,HUNTERS ADDITION,Duplex One Story,1905,1054,-97.530911,35.477951
24771,157593,1116 NW 10TH ST,HUNTERS ADDITION,Duplex One Story,1910,1502,-97.530854,35.478549
24772,158330,1324 NW 3RD ST,PARKER & COLCORD ADD,Duplex One Story,1907,1250,-97.535644,35.470765
24780,157594,1112 NW 10TH ST,HUNTERS ADDITION,Duplex One Story,1914,1848,-97.530679,35.478554
24788,157597,1140 NW 10TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1927,1352,-97.531739,35.478477
24795,157598,1137 NW 9TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1918,1203,-97.531787,35.477985
24796,158335,1323 NW 2ND ST,PARKER & COLCORD ADD,Duplex One Story,1930,1140,-97.535613,35.470144
24800,157599,1135 NW 9TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1915,1426,-97.531634,35.477975
24819,156888,2225 NW 2ND ST,WEST LAWN GARDEN ADD,Duplex One Story,2006,1538,-97.552252,35.47015
24905,156904,113 N TUTTLE,WEST LAWN GARDEN ADD,Duplex One Story,2018,2306,-97.55175,35.4691
24909,156905,105 N TUTTLE ST,WEST LAWN GARDEN ADD,Duplex One Story,2018,2315,-97.551725,35.468515
24915,156906,109 N TUTTLE ST,WEST LAWN GARDEN ADD,Duplex One Story,2018,2364,-97.55175,35.4691
24933,157626,1408 NW 10TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1987,2352,-97.534951,35.478469
24949,157629,1422 NW 10TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1914,1567,-97.535386,35.478532
24992,157638,1400 NW 9TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1920,980,-97.534657,35.477558
25034,158391,1231 NW 1ST ST,PARKER & COLCORD ADD,Duplex One Story,1908,1260,-97.533677,35.469153
25056,157651,1405 NW 8TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1910,1022,-97.534781,35.476985
25064,157652,1401 NW 8TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1915,1614,-97.534598,35.476996
25135,156951,2353 NW 1ST ST,WEST LAWN GARDEN ADD,Duplex One Story,2008,1482,-97.553765,35.469259
25141,157668,1303 NW 8TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1925,1589,-97.533285,35.477057
25146,157669,1200 NW 9TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1920,1603,-97.532201,35.477531
25151,157670,913 N KLEIN AVE,BRAUERS HEIGHTS ADD,Duplex One Story,1920,1088,-97.532131,35.477357
25162,153282,1921 NW 13TH ST,BAUMANS ADDITION,Duplex One Story,1920,1927,-97.544245,35.482963
25169,153283,1915 NW 13TH ST,BAUMANS ADDITION,Duplex One Story,1918,1856,-97.544074,35.482957
25182,157676,1211 NW 8TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1925,1200,-97.532539,35.476999
25193,153289,1912 NW 12TH ST,BAUMANS ADDITION,Duplex One Story,1908,1195,-97.543979,35.481507
25196,157679,1201 NW 8TH ST,BRAUERS HEIGHTS ADD,Duplex One Story,1925,1648,-97.532123,35.476995
25197,153290,1916 NW 12TH ST,BAUMANS ADDITION,Duplex One Story,1908,1667,-97.544192,35.481255
25199,157680,909 N KLEIN AVE,BRAUERS HEIGHTS ADD,Duplex One Story,1919,1688,-97.532172,35.47717
25212,153292,1924 NW 12TH ST,BAUMANS ADDITION,Duplex One Story,1921,1753,-97.54454,35.481535
25223,156969,2446 NW 1ST ST,WEST LAWN GARDEN ADD,Duplex One Story,2008,1950,-97.555883,35.468877
25239,157688,1516 NW 10TH ST,NEAS ADDITION,Duplex One Story,1912,1474,-97.536499,35.478514
25273,158440,1442 NW 2ND ST,PARKER & COLCORD ADD,Duplex One Story,1910,1284,-97.538765,35.469726
25280,157697,1505 NW 9TH ST,NEAS ADDITION,Duplex One Story,1912,1404,-97.535985,35.477972
25343,153319,1912 NW 11TH ST,BAUMANS ADDITION,Duplex One Story,1947,1014,-97.543996,35.480508
25375,158465,1438 NW 1ST ST,PARKER & COLCORD ADD,Duplex One Story,1929,936,-97.538636,35.468478
25412,157011,2401 W LINDLEY AVE,WEST LAWN GARDEN ADD,Duplex One Story,2012,2290,-97.553961,35.465723
25474,153345,1900 W PARK PL,BAUMANS ADDITION,Duplex One Story,1921,1410,-97.543566,35.479566
25474,153345,1900 W PARK PL,BAUMANS ADDITION,Duplex One Story,1921,1249,-97.543566,35.479566
25476,153346,1904 W PARK PL,BAUMANS ADDITION,Duplex One Story,1921,1288,-97.543718,35.47952
25487,157739,1504 NW 9TH ST,NEAS ADDITION,Duplex One Story,1910,1726,-97.535951,35.477538
25506,157031,2349 W LINDLEY AVE,WEST LAWN GARDEN ADD,Duplex One Story,2012,2290,-97.55361,35.465747
25512,153353,1934 W PARK PL,BAUMANS ADDITION,Duplex One Story,1928,1878,-97.544912,35.479495
25518,157747,1531 NW 8TH ST,NEAS ADDITION,Duplex One Story,1910,1344,-97.536985,35.476963
25523,157748,1529 NW 8TH ST,NEAS ADDITION,Duplex One Story,1910,1248,-97.536919,35.477014
25601,157763,1322 NW 8TH ST,NEAS ADDITION,Duplex One Story,1910,924,-97.534102,35.476669
25621,157768,1317 NW 7TH ST,NEAS ADDITION,Duplex One Story,1910,1386,-97.533924,35.476013
25625,157769,1315 NW 7TH ST,NEAS ADDITION,Duplex One Story,1910,1083,-97.533715,35.476274
25649,153381,1941 NW 12TH ST,AVEY & WETZEL,Duplex One Story,1927,1904,-97.545114,35.481931
25711,160292,631 NW 6TH ST,EDWARDS ADDITION,Duplex One Story,1920,840,-97.524175,35.474434
25732,157790,1508 NW 8TH ST,NEAS ADDITION,Duplex One Story,1915,1224,-97.536144,35.476603
25816,157809,1612 NW 8TH ST,NEAS ADDITION,Duplex One Story,1910,1064,-97.537826,35.476618
25826,157811,1620 NW 8TH ST,NEAS ADDITION,Duplex One Story,1915,1094,-97.538215,35.476604
25860,153428,2020 NW 12TH ST,YOUNGS ENGLEWOOD ADD,Duplex One Story,1930,2012,-97.546953,35.48164
25864,153429,2014 NW 12TH ST,YOUNGS ENGLEWOOD ADD,Duplex One Story,1916,1144,-97.546752,35.481536
25893,153434,2001 NW 11TH ST,YOUNGS ENGLEWOOD ADD,Duplex One Story,1929,1344,-97.546069,35.480935
25952,157835,1625 LINWOOD BLVD,NEAS ADDITION,Duplex One Story,1915,1737,-97.538377,35.475045
25979,157842,1500 NW 7TH ST,NEAS ADDITION,Duplex One Story,1905,925,-97.535813,35.475663
25992,157845,1504 NW 7TH ST,NEAS ADDITION,Duplex One Story,1910,1092,-97.535959,35.475671
26015,153460,1410 N PENNSYLVANIA AVE,YOUNGS ENGLEWOOD ADD,Duplex One Story,1935,1511,-97.54741,35.483373
26050,157857,1505 LINWOOD BLVD,NEAS ADDITION,Duplex One Story,1910,1412,-97.536,35.475053
26113,160417,621 NW 7TH ST,BEIDLER HEIGHTS ADD,Duplex One Story,1905,1516,-97.523749,35.475445
26137,157180,2408 NW 1ST TER,UNPLTD PT SEC 31 12N 3W,Duplex One Story,2008,2000,-97.554265,35.467182
26267,157928,1517 NW 6TH ST,NEAS ADDITION,Duplex One Story,1910,1164,-97.536526,35.47409
26362,160532,907 N FRANCIS AVE,NORTHWEST TO OKLA CY,Duplex One Story,1907,946,-97.5275,35.476802
26400,158002,1326 NW 6TH ST,NEAS ADDITION,Duplex One Story,1910,1443,-97.534262,35.473804
26482,158052,1227 NW 7TH ST,FAIRVIEW ADDITION,Duplex One Story,1910,1144,-97.532736,35.476006
26510,158069,1230 NW 7TH ST,FAIRVIEW ADDITION,Duplex One Story,1910,912,-97.532982,35.475722
26527,158083,1125 LINWOOD BLVD,FAIRVIEW ADDITION,Duplex One Story,1905,972,-97.531208,35.475117
26533,160635,801 NW 5TH ST,NORTHWEST TO OKLA CY,Duplex One Story,1903,1099,-97.525897,35.473397
309,132217,1518 NW 37TH ST,PUTNAM HEIGHTS ADD,Duplex One half Story,1936,3622,-97.537733,35.508694
323,130534,900 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1940,2664,-97.527644,35.514337
332,130535,904 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1939,2493,-97.527859,35.51433
341,130536,908 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1936,2505,-97.528074,35.514338
350,130537,912 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1934,2037,-97.528252,35.514347
359,130538,916 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1934,2075,-97.528439,35.514344
367,130539,1000 NW 42ND ST,CROWN HEIGHTS ADD,Duplex One half Story,1934,2370,-97.528622,35.514348
1469,133868,2201 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One half Story,1982,4583,-97.550019,35.520963
1534,133875,2225 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One half Story,1964,3546,-97.551453,35.520965
1578,133880,2204 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One half Story,2005,2010,-97.550384,35.520538
1593,133881,2206 NW 49TH ST,JOEL COLEYS HOLIDAY HILLS,Duplex One half Story,2005,2010,-97.55034,35.520488
2469,132431,1114 NW 41ST ST,PUTNAM HEIGHTS ADD,Duplex One half Story,1929,2071,-97.530545,35.513363
3137,133515,1825 NW 42ND ST,WILEMAN 10TH,Duplex One half Story,1964,3406,-97.542976,35.515045
6307,139798,128 NW 31ST ST,EDGEMERE PARK ADD,Duplex One half Story,1947,1578,-97.515166,35.501247
6307,139798,128 NW 31ST ST,EDGEMERE PARK ADD,Duplex One half Story,1947,1493,-97.515166,35.501247
6309,137873,1215 NW 30TH ST,MILITARY PARK ADD,Duplex One half Story,1911,1678,-97.532839,35.500838
7564,138007,1424 NW 33RD ST,MILITARY PARK ADD,Duplex One half Story,1905,1595,-97.535609,35.503906
7568,139924,421 NW 32ND ST,EDGEMERE PARK ADD,Duplex One half Story,1930,2388,-97.520773,35.502646
7588,139926,413 NW 32ND ST,EDGEMERE PARK ADD,Duplex One half Story,1930,1878,-97.520443,35.50262
7648,139932,408 NW 33RD ST,EDGEMERE PARK ADD,Duplex One half Story,1929,1847,-97.520121,35.504094
7687,139936,424 NW 33RD ST,EDGEMERE PARK ADD,Duplex One half Story,1929,2544,-97.52079,35.504124
8365,140003,417 NW 33RD ST,EDGEMERE PARK ADD,Duplex One half Story,1930,2123,-97.520429,35.504553
8378,140005,409 NW 33RD ST,EDGEMERE PARK ADD,Duplex One half Story,1930,2353,-97.520066,35.504509
9170,139163,2029 NW 25TH ST,WEST LAWN PARK,Duplex One half Story,1936,2051,-97.54701,35.495549
9170,139163,2029 NW 25TH ST,WEST LAWN PARK,Duplex One half Story,1936,880,-97.54701,35.495549
9705,140269,2601 N ROBINSON AVE,JEFFERSON PARK ADD,Duplex One half Story,1922,2428,-97.516132,35.495473
10604,140873,802 NW 25TH ST,PLEASANT VIEW ADD,Duplex One half Story,1928,1290,-97.526179,35.495104
10604,140873,802 NW 25TH ST,PLEASANT VIEW ADD,Duplex One half Story,1928,1290,-97.526179,35.495104
10733,138782,3010 N MILITARY AVE,ADAMS SUB ADDITION,Duplex One half Story,1922,1839,-97.531926,35.499952
11079,140409,414 NW 28TH ST,JEFFERSON PARK ADD,Duplex One half Story,1929,3276,-97.519605,35.498212
11607,151083,901 NW 12TH ST,CLASSENS MARQUETTE,Duplex One half Story,1932,2018,-97.527363,35.481592
11751,140494,420 NW 30TH ST,JEFFERSON PARK ADD,Duplex One half Story,1926,2005,-97.519914,35.500324
12408,139417,1630 NW 35TH ST,MILITARY PARK ADD,Duplex One half Story,1978,2165,-97.540286,35.506257
12408,139417,1630 NW 35TH ST,MILITARY PARK ADD,Duplex One half Story,1978,2165,-97.540286,35.506257
12826,190743,3621 N DREXEL BLVD,MORRIS WILL ROGER PARK,Duplex One half Story,1980,3530,-97.570393,35.506561
12845,190745,3615 N DREXEL BLVD,MORRIS WILL ROGER PARK,Duplex One half Story,1960,2389,-97.570377,35.50629
12851,190746,3609 N DREXEL BLVD,MORRIS WILL ROGER PARK,Duplex One half Story,1961,2750,-97.570364,35.506033
12864,190747,3605 N DREXEL BLVD,MORRIS WILL ROGER PARK,Duplex One half Story,1963,3461,-97.570362,35.505854
13209,190791,3033 NW 32ND ST,RAVENSWOOD ADDITION,Duplex One half Story,1925,1888,-97.569402,35.503347
14312,158779,1615 NW 1ST ST,CARLE & COLCORD ADDITION,Duplex One half Story,1906,1926,-97.541847,35.469108
14497,192560,3202 NW 23RD ST,LINWOOD PLACE AMENDED,Duplex One half Story,1931,2413,-97.572665,35.492968
15529,194133,1811 N WOODWARD AVE,LINWOOD PLACE AMENDED,Duplex One half Story,1932,2287,-97.577177,35.487465
15784,135729,2140 W EUBANKS,WEST POINT AMD E2,Duplex One half Story,1929,1763,-97.549531,35.506551
15877,150303,127 NW 21ST ST,WINANS HIGHLAND TERR,Duplex One half Story,1920,1776,-97.515298,35.491526
16024,154227,2329 NW 20TH ST,AURORA ADDITION,Duplex One half Story,1929,2114,-97.553606,35.490165
16402,154323,2338 NW 19TH ST,AURORA ADDITION,Duplex One half Story,1925,1476,-97.554193,35.488733
16442,154333,2410 NW 19TH ST,AURORA ADDITION,Duplex One half Story,1959,2616,-97.555547,35.488749
16647,154385,2309 NW 17TH ST,AURORA ADDITION,Duplex One half Story,1927,2350,-97.552718,35.487239
16684,158946,1805 NW 9TH ST,BELL VERN ADDITION,Duplex One half Story,1915,1708,-97.541517,35.47797
16735,154407,2333 NW 16TH ST,AURORA ADDITION,Duplex One half Story,1929,2734,-97.553759,35.486328
17115,154505,2220 NW 22ND ST,LAS VEGAS ADDITION,Duplex One half Story,1925,2750,-97.550434,35.491768
17121,154506,2224 NW 22ND ST,LAS VEGAS ADDITION,Duplex One half Story,1929,2849,-97.550604,35.491692
18456,141117,501 W HILL ST,CENTRAL PARK ADDITION,Duplex One half Story,1930,2711,-97.521148,35.503602
18934,151862,1318 NW 22ND ST,UNIVERSITY ADDITION,Duplex One half Story,1927,1924,-97.533622,35.492013
19026,191552,3141 NW 23RD ST,DENNISTON PARK ADD,Duplex One half Story,1930,2170,-97.572092,35.493405
19714,152312,1301 N KLEIN AVE,SUMMERS PLACE ADD,Duplex One half Story,1930,1624,-97.532249,35.481895
19758,154721,2243 NW 10TH ST,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1920,2752,-97.551858,35.478989
19775,152324,1211 N KLEIN AVE,SUMMERS PLACE ADD,Duplex One half Story,1930,2232,-97.532266,35.481188
19829,193061,3116 NW 12TH ST,SHARTEL BOULEVARD,Duplex One half Story,1940,2349,-97.570537,35.482046
20284,154746,2331 NW 10TH ST,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1928,1898,-97.553767,35.478886
20344,154761,2346 W PARK PL,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1925,2019,-97.554424,35.479467
20490,152093,1406 NW 19TH ST,NICHOLS UNIV PLACE,Duplex One half Story,1929,2109,-97.534692,35.488913
20498,152094,1408 NW 19TH ST,NICHOLS UNIV PLACE,Duplex One half Story,1929,2509,-97.534806,35.488858
20536,152102,1422 NW 19TH ST,NICHOLS UNIV PLACE,Duplex One half Story,1929,2109,-97.535374,35.488921
20601,155406,2635 NW 13TH ST,MILLERS BOULEVARD AMD,Duplex One half Story,1931,2158,-97.560459,35.483052
20740,141499,901 NW 30TH ST,GRAND VIEW ADDITION,Duplex One half Story,1909,1680,-97.527155,35.500759
20789,141509,814 NW 31ST ST,GRAND VIEW ADDITION,Duplex One half Story,1900,1126,-97.526335,35.501081
20953,154879,1201 N PENNSYLVANIA AVE,YOUNGS ENGLEWOOD ADD,Duplex One half Story,1933,2003,-97.547948,35.480904
21197,152339,1201 N ELLISON AVE,SUMMERS PLACE ADD,Duplex One half Story,1910,1943,-97.533529,35.480896
21250,141603,901 NW 32ND ST,GRAND VIEW ADDITION,Duplex One half Story,1924,1922,-97.527093,35.50265
21280,152355,1131 N ELLISON AVE,SUMMERS PLACE ADD,Duplex One half Story,1922,2209,-97.53356,35.47993
21390,155568,2644 NW 11TH ST,MILLERS BOULEVARD,Duplex One half Story,1929,2457,-97.5608,35.480482
21526,156188,2701 NW 20TH ST,CRESTWOOD ADDITION,Duplex One half Story,1930,2631,-97.559633,35.490302
21643,152435,1128 NW 11TH ST,SHIELDS HEIGHTS SUB,Duplex One half Story,1930,1782,-97.531332,35.480606
21663,156212,2536 NW 21ST ST,CRESTWOOD ADDITION,Duplex One half Story,1929,2257,-97.558295,35.490957
21782,156237,2561 NW 20TH ST,CRESTWOOD ADDITION,Duplex One half Story,1926,2354,-97.559288,35.490345
21824,155659,1521 N MILLER BLVD,MILLERS BOULEVARD,Duplex One half Story,1952,2302,-97.561699,35.484662
